loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BUILDING_CLASS_AT_PRESENT,ADDRESS_1,ADDRESS_2,ZIP_CODE,CITY,STATE,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS_AT_TIME_OF_SALE
LL0000139,1230000,2018-02-11,30,360,2.8299999237060547,4.4289999008178711,4.4289998710155487E-2,6180.4501953125,22,1094030.125,1384450,commerical property,Elena,Abigail,Reynolds,351-26-3279,400-268-8598,Vice President Worldwide Sales & Mktg,10,12 CONDOS - WALKUP APARTMENTS              ,2,R2,78-26 19TH   ROAD,2,10249,New York City,NY,1,,,2
LL0000140,1250000,2018-08-23,30,360,2.8199999332427979,4.4190001487731934,4.4190000742673874E-2,6273.5498046875,16,1149623.25,1394800,home,Harper,Emily,Castaneda,107-15-9202,299-769-2299,CEO,7,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,54 HARRISON AVENUE,9,10281,New York City,NY,9,2360,7200,2
LL0000141,2256000,2019-09-17,30,360,1.809999942779541,3.4079999923706055,3.4079998731613159E-2,10014.9501953125,3,2225955.25,2381300,home,Nathaniel,Mateo,Maldonado,314-36-0920,523-681-4659,VP General Manager,13,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,342 BERGEN STREET,8,10185,New York City,NY,4,2500,5300,2
LL0000142,1848000,2019-04-26,30,360,2.5099999904632568,4.1079998016357422,0.04108000174164772,8938.080078125,8,1776495.375,1920500,investment property,Brooklynn,Arabella,Moreno,161-20-2625,624-773-1876,VP Counsel,6,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,624 EAST 17TH STREET,6,10174,New York City,NY,6,4000,6200,2
LL0000143,1039500,2017-04-20,30,360,2.2320001125335693,3.8310000896453857,0.03830999881029129,4861.990234375,32,883916.375,1268800,home,Makenna,Nyla,Douglas,497-61-8643,248-359-2956,Vice President,11,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,299 EAST 54TH STREET,6,10012,New York City,NY,6,2850,5832,2
LL0000144,1368000,2012-05-12,30,360,1.8400000333786011,3.4389998912811279,3.4389998763799667E-2,6096.43994140625,91,813223.5625,1627500,home,Lukas,Cade,Breen,774-26-1478,729-548-7310,Regional Vice President,3,04 TAX CLASS 1 CONDOS                      ,1C,R6,1637 43RD STREET,3,10121,New York City,NY,1,0,0,1
LL0000145,605000,2018-10-03,30,360,3.1500000953674316,4.749000072479248,0.04749000072479248,3155.60009765625,14,560821.5625,747750,home,Janelle,Lilian,Hartman,506-63-3458,657-949-5291,MANAGING DIRECTOR,8,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,1612 PROSPECT PLACE,4,10163,New York City,NY,4,3194,3296,2
LL0000146,920000,2017-12-09,30,360,2.380000114440918,3.9790000915527344,3.9790000766515732E-2,4381.08984375,24,814853.8125,1137650,investment property,Jordan,Nina,Walters,220-18-2622,625-459-0302,Senior manager ,16,47 CONDO NON-BUSINESS STORAGE              ,4,RS,220 RIVERSIDE BOULEVARD,178,10279,New York City,NY,1,,,4
LL0000147,945000,2018-11-17,30,360,3.0799999237060547,4.6789999008178711,4.6790000051259995E-2,4889.2099609375,13,881440.3125,1025500,investment property,Bridget,Evie,Carson,860-71-4840,480-639-3481,FINANCE DIRECTOR,9,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,25 8 AVENUE,2,10166,New York City,NY,1,0,0,2
LL0000148,1690000,2013-08-24,30,360,2.8199999332427979,4.4180002212524414,4.4179998338222504E-2,8480.83984375,76,1045456.3125,1866050,commerical property,Harper,Charlotte,Maldonado,810-05-1844,977-743-0443,Physician,5,03 THREE FAMILY DWELLINGS                  ,1,C0,56 16TH STREET,4,10038,New York City,NY,3,1070,1449,1
LL0000149,1512000,2015-11-05,15,180,2.2599999904632568,3.5590000152587891,3.5580001771450043E-2,10852.1396484375,49,980245.125,1707900,investment property,William,Leonel,Williams,911-73-5303,468-108-8209,Associate Vice President,7,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,209-90 23RD   AVENUE,10C,10034,New York City,NY,1,,,2
LL0000150,1740000,2016-02-09,30,360,1.7400000095367432,3.3380000591278076,3.3380001783370972E-2,7656.8798828125,46,1387783.5,1871100,investment property,Logan,Amari,Rodgers,634-31-0742,424-265-0022,VP,15,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,32 WEST 128 STREET,3,10259,New York City,NY,1,,,2
LL0000151,1720000,2014-10-14,15,180,2.2100000381469727,3.5079998970031738,3.5080000758171082E-2,12302.740234375,62,957230.25,1995250,boat,Rhett,Felix,Calderon,577-13-5838,625-614-0118,Senior program manager ,10,04 TAX CLASS 1 CONDOS                      ,1A,R3,1242 E 80TH ST,19,10104,New York City,NY,1,0,0,1
LL0000152,640000,2018-05-18,30,360,3.059999942779541,4.6589999198913574,0.04659000039100647,3303.530029296875,19,577232.9375,669650,commerical property,Avery,Dahlia,Moore,304-77-0713,875-170-2625,Senior Vice President,10,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,135 NORTH 9TH   STREET,2,10010,New York City,NY,1,0,0,2
LL0000153,935000,2018-08-15,30,360,2.8599998950958252,4.4590001106262207,4.4590000063180923E-2,4714.759765625,16,859563.875,1020200,commerical property,Christopher,Jayden,Hillman,645-15-7595,307-093-3354,Vice President,13,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,1082 DEAN STREET,6,10012,New York City,NY,6,2200,2626,2
LL0000154,1690000,2012-01-02,30,360,1.8899999856948853,3.4879999160766602,3.4880001097917557E-2,7577.5400390625,95,970133.75,1956050,home,Kennedy,Madison,Nguyen,567-14-1738,328-807-2564,Partner,10,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,303 EAST 49TH ST,5,10110,New York City,NY,1,,,2
LL0000155,1790000,2013-02-14,30,360,2,3.5980000495910645,3.5980001091957092E-2,8136.14013671875,82,1122836.5,2095600,commerical property,Anderson,Karson,Richard,625-56-8809,607-026-8842,Anesthesiologist,17,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,481 CHAUNCEY STREET,6,10177,New York City,NY,6,2583,5657,2
LL0000156,1140000,2015-08-04,30,360,2.2300000190734863,3.8289999961853027,3.8290001451969147E-2,5330.75,52,862800.9375,1400550,investment property,Dylan,Emmett,Boles,730-58-8938,918-730-6583,Vice President Technology ,12,04 TAX CLASS 1 CONDOS                      ,1A,R3,443A SURF AVENUE,1,10002,New York City,NY,1,,,1
LL0000157,730000,2019-11-23,15,180,1.7699999809265137,3.0690000057220459,3.0689999461174011E-2,5065.509765625,1,724934.5,791950,commerical property,Lucas,Jesus,Grubb,135-69-4872,910-303-0434,Professor in Residence,14,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,154 SKILLMAN STREET,1,10005,New York City,NY,1,0,0,2
LL0000158,3927000,2017-02-13,30,360,2.4358000755310059,4.0320000648498535,4.0320001542568207E-2,18820.619140625,34,3287099,4159600,commerical property,Madison,Sophia,Heath,666-05-0737,796-364-4844,Contract Director,10,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,175 CONGRESS STREET,9,10199,New York City,NY,9,2500,6250,2
LL0000159,1860000,2013-12-21,15,180,2.8900001049041748,4.1880002021789551,4.1880000382661819E-2,13934.080078125,72,856745.875,1970100,commerical property,Emmanuel,Devin,Early,391-80-5776,510-959-3597,Dean Merrick School of Business,4,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,417 CLINTON STREET,3,10090,New York City,NY,1,0,0,2
LL0000160,1360000,2015-11-21,30,360,2.2599999904632568,3.8589999675750732,3.8589999079704285E-2,6382.77978515625,49,1047243.5625,1615100,investment property,Charlotte,Emily,Santiago,676-88-5757,450-819-6955,manager,12,04 TAX CLASS 1 CONDOS                      ,1A,R3,8428 BAY 16TH STREET,7,10153,New York City,NY,1,0,0,1
LL0000161,3720000,2014-06-07,15,180,2.5999999046325684,3.8959999084472656,0.03895999863743782,27322.919921875,66,1916687.375,3881700,boat,Jax,Sean,Richards,263-55-1721,255-592-5290,,1,04 TAX CLASS 1 CONDOS                      ,1A,R3,1884 53RD STREET,2,10029,New York City,NY,1,0,0,1
LL0000162,1470000,2019-11-13,30,360,1.8799999952316284,3.4790000915527344,3.4790001809597015E-2,6583.740234375,1,1463416.25,1592450,investment property,Arielle,Rylie,Fletcher,888-97-3014,857-125-5149,VP Global Derivatives,12,04 TAX CLASS 1 CONDOS                      ,1A,R3,61-20 232ND   STREET,7,10039,New York City,NY,1,,,1
LL0000163,874500,2016-06-12,30,360,1.6399999856948853,3.2390000820159912,3.2389998435974121E-2,3800.60009765625,42,714874.75,1059400,investment property,Adrianna,Haven,Stanley,895-93-5964,926-035-2283,Named Account Manger,1,17 CONDO COOPS                             ,2,R9,756 MYRTLE AVENUE,2,10119,New York City,NY,72,0,89376,2
LL0000164,1560000,2012-02-03,30,360,1.9700000286102295,3.5680000782012939,3.5679999738931656E-2,7064.4501953125,94,895942.0625,1704450,investment property,Madilynn,Liana,Solis,562-16-9952,293-118-9065,Head of Business Agility,14,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,126 EAST 95TH STREET,4,10081,New York City,NY,4,2500,3198,2
LL0000165,1490000,2018-08-28,30,360,2.880000114440918,4.4790000915527344,4.4789999723434448E-2,7531.02978515625,16,1369503.5,1574550,investment property,Bethany,Nayeli,Campos,246-18-5203,637-316-4038,Executive Director,9,04 TAX CLASS 1 CONDOS                      ,1C,R6,1216 47TH STREET,3,10118,New York City,NY,1,0,0,1
LL0000166,1120000,2016-06-12,30,360,1.6399999856948853,3.2390000820159912,3.2389998435974121E-2,4867.5498046875,42,915562.8125,1364900,commerical property,Carlos,Brody,Oliva,872-44-2006,320-717-6819,Chief Strategist,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,759 41ST STREET,2,10129,New York City,NY,1,0,0,2
LL0000167,700000,2015-05-06,30,360,2.25,3.8489999771118164,3.8490001112222672E-2,3281.260009765625,55,519530.8125,845050,investment property,Dallas,Spencer,Fuller,106-94-7226,833-086-5848,Chief Credit Officer,12,14 RENTALS - 4-10 UNIT                     ,2A,S5,809 ROGERS AVENUE,5,10034,New York City,NY,6,1900,4500,2
LL0000168,2040000,2019-06-17,30,360,2.0899999141693115,3.687999963760376,3.6880001425743103E-2,9375.9296875,6,1983744.375,2169900,investment property,Jacob,Dallas,Dennis,869-08-2276,688-828-9578,Principal ,1,01 ONE FAMILY DWELLINGS                    ,1,S1,1053 FLUSHING AVENUE,2,10260,New York City,NY,2,2500,4700,1
LL0000169,1430000,2015-10-07,30,360,2.0799999237060547,3.6789999008178711,3.6789998412132263E-2,6565.06982421875,50,1101746.375,1567350,home,Jackson,William,Williams,825-39-8336,617-586-4375,Director,6,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,92-94 PENN STREET,5,10045,New York City,NY,1,0,0,2
LL0000170,1006500,2015-08-11,30,360,2.1500000953674316,3.749000072479248,3.7489999085664749E-2,4660.68994140625,52,764144.25,1266700,commerical property,Brandon,Kevin,Hughes,555-37-3876,470-192-0113,VP Sales,12,04 TAX CLASS 1 CONDOS                      ,1A,R3,50 REGAL WALK,23,10129,New York City,NY,1,,,1
LL0000171,1001000,2014-05-25,30,360,2.5399999618530273,4.1389999389648438,4.1390001773834229E-2,4859.490234375,67,675414.25,1163350,home,Sophia,Emma,Horn,251-42-0964,728-591-1569,Tax Principal,3,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,1430 BRYANT AVENUE,5,10007,New York City,NY,5,2500,2000,2
LL0000172,705000,2012-09-01,30,360,1.5700000524520874,3.1689999103546143,3.1690001487731934E-2,3036.949951171875,88,437748.34375,838900,investment property,Emilia,Trinity,Simpson,295-44-2397,940-701-2390,Sales,3,44 CONDO PARKING                           ,4,RP,10 OCEANA TERRACE,9,10060,New York City,NY,1,0,0,4
LL0000173,808500,2019-01-07,15,180,2.7000000476837158,3.999000072479248,3.9990000426769257E-2,5979.97021484375,11,742720.3125,1006450,home,Antonio,Ryker,Hunter,345-51-9845,798-226-7497,CEO,9,07 RENTALS - WALKUP APARTMENTS             ,2B,C7,83 EAST 18TH   STREET,8,10128,New York City,NY,10,3980,10584,2
LL0000174,767000,2017-01-05,30,360,2.3443000316619873,3.9440000057220459,0.03943999856710434,3637.06005859375,35,639703,821550,home,Brylee,Priscilla,Cobb,373-47-8139,680-250-0960,Regional Associate Director,5,14 RENTALS - 4-10 UNIT                     ,2A,S3,543 CLINTON STREET,4,10176,New York City,NY,4,1800,3780,2
LL0000175,1079000,2012-02-23,20,240,1.9900000095367432,3.3889999389648438,3.3890001475811005E-2,6196.39990234375,94,496538.75,1402450,boat,Nicholas,Jeremy,Priest,512-60-5121,757-337-7073,Vice presiden,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,79 EAGLE STREET,6,10010,New York City,NY,1,0,0,2
LL0000176,1470000,2018-12-11,15,180,2.8900001049041748,4.189000129699707,4.1889999061822891E-2,11013.16015625,12,1337842,1489300,investment property,Garrett,Derrick,Pickering,355-26-7893,329-148-6638,owner,13,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,132-52 41ST AVENUE,3,10163,New York City,NY,1,,,2
LL0000177,1230000,2019-05-18,30,360,2.3900001049041748,3.9890000820159912,3.9889998733997345E-2,5864.41015625,7,1188949.125,1241400,home,Liana,Jazlyn,Roth,343-28-2292,278-211-8609,Sales manager ,3,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,294 EAST 93RD   STREET,4,10154,New York City,NY,4,2600,3280,2
LL0000178,2028000,2016-04-01,20,240,1.7899999618530273,3.187999963760376,3.1879998743534088E-2,11439.0498046875,45,1513242.625,2216500,boat,Riley,Matteo,Hoffman,271-64-4634,478-573-2416,Bank examiner ,5,49 CONDO WAREHOUSES/FACTORY/INDUS          ,4,RW,34 NORTH 7TH   STREET,5,10172,New York City,NY,1,0,0,4
LL0000179,2004000,2015-11-17,30,360,2.25,3.8480000495910645,3.8479998707771301E-2,9392.6298828125,49,1543761.25,2259300,investment property,Trenton,Dalton,Dalton,269-04-9528,799-686-9148,Attorney,4,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,549 51ST STREET,8,10162,New York City,NY,8,2504,7040,2
LL0000180,1180000,2012-10-19,30,360,1.7899999618530273,3.3889999389648438,3.3890001475811005E-2,5225.8798828125,86,730574,1431500,commerical property,Beau,Paul,Armstrong,992-96-5702,525-938-4212,VP Finance,10,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,3030 WEST 32ND   STREET,6,10281,New York City,NY,1,0,0,2
LL0000181,1820000,2017-05-27,30,360,2.2465000152587891,3.8450000286102295,3.8449998944997787E-2,8527.1103515625,31,1555659.5,1867450,home,Daniella,Sabrina,Fleming,581-73-6866,866-603-0867,Senior Marketing Associate ,17,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,2322 BEDFORD AVENUE,12,10023,New York City,NY,6,2626,6720,2
LL0000182,728000,2018-08-17,15,180,2.869999885559082,4.1690001487731934,4.1689999401569366E-2,5446.7900390625,16,640851.375,873100,home,Oliver,James,Jones,866-76-2426,863-094-4855,Lending Manager,13,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,283 HEWES STREET,4,10012,New York City,NY,1,0,0,2
LL0000183,2832000,2013-07-13,30,360,2.6099998950958252,4.2069997787475586,4.2070001363754272E-2,13860.5400390625,77,1764738.5,3010150,investment property,Bentley,Tyler,Stauffer,388-15-4149,913-939-0408,associate,13,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,122 GREENWICH AVENUE,2,10199,New York City,NY,1,,,2
LL0000184,1720000,2013-11-26,30,360,2.7100000381469727,4.3080000877380371,4.3079998344182968E-2,8519.8701171875,73,1098049.5,1891350,investment property,Clark,Skyler,Hutchinson,878-59-0443,823-100-4886,Head of Product Management,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,200 23RD   STREET,1,10060,New York City,NY,1,0,0,2
LL0000185,528000,2018-10-03,30,360,3.1500000953674316,4.75,0.04749000072479248,2753.97998046875,14,489444.28125,550750,investment property,Xander,August,Leon,137-95-9907,369-832-2817,CEO,10,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,328 CHAUNCEY ST,6,10177,New York City,NY,6,2600,6474,2
LL0000186,1196000,2015-10-22,15,180,2.0399999618530273,3.3389999866485596,3.3390000462532043E-2,8455.75,50,773212.5625,1452600,commerical property,Annabella,Cataleya,Singh,361-18-8754,579-291-5192,Pilot,9,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,138 QUINCY STREET,3,10174,New York City,NY,1,0,0,2
LL0000187,4323000,2019-01-23,30,360,2.7599999904632568,4.3559999465942383,4.3559998273849487E-2,21535.6796875,11,4086107.5,4400150,home,Beckham,Fabian,Espinoza,899-73-0690,440-403-3663,President,8,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,25 8 AVENUE,1,10008,New York City,NY,1,0,0,2
LL0000188,3744000,2015-05-28,30,360,2.130000114440918,3.7260000705718994,3.7259999662637711E-2,17288.099609375,55,2793154.5,4007950,investment property,Tyler,Easton,Cruz,889-81-2823,526-099-3163,VP of Sales & Business Development,8,14 RENTALS - 4-10 UNIT                     ,2A,S3,136 UNION STREET,3,10028,New York City,NY,4,2500,6294,2
LL0000189,1610000,2019-10-01,30,360,1.6499999761581421,3.247999906539917,3.2480001449584961E-2,7005.0498046875,3,1588984.875,1794600,home,Tristan,Carson,Quintanilla,493-88-0714,663-017-5715,Loan Consultant,15,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,208 21ST STREET,4,10166,New York City,NY,1,0,0,2
LL0000190,5160000,2019-03-09,20,240,2.619999885559082,4.0149998664855957,4.0150001645088196E-2,31309.380859375,9,4878215.5,5174900,plane,Colt,Kyrie,Hale,940-97-5633,632-995-4793,Senior Vice President of Development,17,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,808A BERGEN STREET,4,10162,New York City,NY,4,2620,4800,2
LL0000191,3960000,2013-07-18,30,360,2.559999942779541,4.1560001373291016,0.04156000167131424,19263.51953125,77,2476709,4197900,commerical property,Athena,Cecilia,Hunt,503-12-7838,543-120-5304,Physician,14,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,146 8TH STREET,6,10260,New York City,NY,6,2040,4025,2
LL0000192,874500,2018-06-28,30,360,2.8399999141693115,4.439000129699707,4.4390000402927399E-2,4399.31982421875,18,795312.1875,962100,home,Cameron,Zariah,Fuentes,107-66-7045,697-983-5496,Managing Partner,17,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,3392 GUIDER AVENUE,8,10036,New York City,NY,1,0,0,2
LL0000193,1560000,2018-09-08,30,360,2.940000057220459,4.5380001068115234,4.5380000025033951E-2,7939.5498046875,15,1440906.75,1584000,investment property,William,Damian,Wagoner,325-39-5661,386-341-4946,TRUCK DRIVER,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,137 ELDERT STREET,4,10165,New York City,NY,1,0,0,2
LL0000194,1370000,2013-01-03,30,360,1.9199999570846558,3.5190000534057617,3.5190001130104065E-2,6166.4501953125,83,858184.5,1497700,investment property,Victoria,Briana,White,242-78-5461,489-792-7128,Owner / Physician Assistant,4,03 THREE FAMILY DWELLINGS                  ,1,C0,215 MACDOUGAL STREET,6,10282,New York City,NY,3,2500,3900,1
LL0000195,612000,2017-10-26,20,240,2.4609000682830811,3.8599998950958252,3.8600001484155655E-2,3663.610107421875,26,516746.1875,711850,boat,Arabella,Marley,Castro,474-50-8126,892-292-9784,Senior Director of Video Programming,3,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,1586 PROSPECT PLACE,4,10026,New York City,NY,4,3194,3296,2
LL0000196,951500,2019-06-08,30,360,2.0899999141693115,3.6889998912811279,3.6890000104904175E-2,4373.669921875,6,925257.9375,1021850,investment property,Angel,Graham,Oliveira,528-76-6919,826-637-1272,Retail Sales Manager,8,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,2476 84TH   STREET,4,10261,New York City,NY,4,3000,3075,2
LL0000197,704000,2019-11-28,30,360,1.7699999809265137,3.3689999580383301,0.03369000181555748,3110.02001953125,1,700890,885700,investment property,Peter,Edgar,Almeida,196-95-2810,947-901-7124,CFO,15,04 TAX CLASS 1 CONDOS                      ,1A,R3,1149 47TH   STREET,2,10040,New York City,NY,1,0,0,1
LL0000198,1860000,2018-04-20,15,180,2.9600000381469727,4.2579998970031738,4.2580001056194305E-2,13999.91015625,20,1580001.75,2071050,investment property,Josie,Lyric,Hanson,818-53-3942,238-967-1127,Vice President,2,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,326 PROSPECT AVENUE,6,10020,New York City,NY,6,2508,3900,2
LL0000199,715000,2013-02-15,30,360,2.0099999904632568,3.6089999675750732,3.6090001463890076E-2,3254.330078125,82,448144.84375,900550,commerical property,Lukas,Rylan,Cardenas,335-60-8451,820-214-5427,Branch Manager,16,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,475 WILSON AVENUE,14,10279,New York City,NY,8,2500,8500,2
LL0000200,5775000,2016-04-06,30,360,1.7599999904632568,3.3540000915527344,3.3539999276399612E-2,25463.970703125,44,4654585,5963250,investment property,Kai,Bryson,Avila,326-68-6887,326-855-9232,GM,4,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,145 WEST 11,3,10101,New York City,NY,1,,,2
LL0000201,1848000,2016-01-14,30,360,2.0999999046325684,3.6979999542236328,3.6979999393224716E-2,8503.9404296875,47,1448314.875,2100400,commerical property,Margot,Melina,Horn,775-20-1176,692-396-1893,Captian,7,14 RENTALS - 4-10 UNIT                     ,2A,S9,217 COVERT STREET,4,10278,New York City,NY,6,2525,5625,2
LL0000202,1140000,2013-07-19,30,360,2.5,4.0989999771118164,0.04098999872803688,5507.7998046875,77,715899.375,1437850,home,Amari,Solomon,Arteaga,379-42-8892,839-148-8888,Vice President,4,04 TAX CLASS 1 CONDOS                      ,1A,R3,20 JACKSON PLACE,5,10040,New York City,NY,1,0,0,1
